;0;1;2;3;4;5;6;7;8
0;0.0;3.8769811395679747;1.0260885726897504;-0.6709251943906325;-1.3612217305343244;-0.2763164492532271;-0.5486614856279378;0.9300964446394759;-0.6773237881522716
1;0.0;3.738797596384814;0.889844111471266;-0.7490782438666154;-1.12720411294297;-0.21378150524587386;-0.4498362288940831;0.7629084285545875;-1.1534084752968172
2;0.0;4.00450128264749;0.9301581385328884;-0.8029475684982986;-1.3236132430695686;-0.33376738060395744;-0.6628394614921522;0.7955316211872494;-1.1217680529026277
3;0.0;3.006711446391946;0.12087628738352094;-1.3295658527797338;-2.1723880386685237;-1.2082739340476971;-1.6326233067957472;-0.11355104790292155;-1.8802398936820532
4;0.0;1.9236319715717036;0.2904437603179107;-1.4486274853930186;-2.014237798021253;-1.1991515484926476;-1.9390751742660712;-0.7590673439215311;-2.405376708288579
5;0.0;5.3467501608451835;2.3927629241034793;-0.21316069996104667;-0.4710391012494829;0.8975487985393772;0.7072534917384511;2.0165121836837914;-0.17312291914012665
6;0.0;0.5231599889559916;-2.104106634801536;-2.253397920112375;-3.57608271623273;-3.063267732244691;-3.553780391457462;-2.0642738516791663;-3.299392781744598
7;0.0;4.3156588204423185;2.209886385697394;-0.41196319346125154;-0.5393243280006669;0.5536653689570228;-0.08168322933287732;1.2272188456074442;-0.7141668087955108
8;0.0;2.984855547902428;-0.2566127625392929;-1.2897373366944165;-1.9602451859643333;-1.2315383453606648;-1.5178007909458777;-0.11314898364933736;-1.9707894368247016
9;0.0;4.85041479952506;1.2508829804378074;-0.5660540715114861;-0.9445001998238046;0.15555420439266557;0.11403963539015115;1.4560312224937244;-0.777751485064005
10;0.0;3.7674657738415904;0.11319308846792157;-1.0224173911518615;-1.7470557850770563;-0.9479083935955672;-1.254051658903756;0.4381905869661723;-1.3652426451865745
11;0.0;2.1328249048048225;-0.7224524212662482;-1.5397660079736453;-2.3064454832279857;-1.756471533900395;-2.285552140105553;-0.7959493322824768;-2.3857372079754717
12;0.0;3.1604062403260174;0.10101356776117465;-1.1336343063448442;-1.887845924746302;-1.0699908003788925;-1.4770263681587097;0.09369008254077657;-1.5663657951790058
13;0.0;4.879867207226884;1.7015196724540822;-0.5167979081013112;-0.9941526127453822;0.23047071107064937;-0.08637353026986319;1.4675478498851506;-0.5785085660848542
14;0.0;4.540409002460053;1.2194086342537926;-0.5507305900448223;-1.0427631820406251;0.023859833572249575;-0.15350988679859442;1.3050858205773186;-0.6297626068027247
15;0.0;3.4615992071446584;-0.42733248709607147;-1.273604762915722;-2.141530699123724;-1.4194900073154226;-1.735493957471672;0.059561338852206804;-1.744234257678822
16;0.0;3.9849444330479065;1.133637576248014;-0.7966350411401247;-1.3065533183755882;-0.20195302294531428;-0.4893606428522688;0.8449577092442985;-1.1181036356513097
17;0.0;3.539595608859381;0.46047298596910075;-0.8873041152955429;-1.4924581964219727;-0.6165692526479649;-0.8632270909372457;0.5390845883948677;-1.2081344582458473
18;0.0;5.554452354198704;2.7625484100515707;0.05308015402707586;-0.08385728065545764;1.289286774020223;1.1309196816580107;2.362655077989539;0.25175746365561036
19;0.0;2.822488107668122;0.5526446677947592;-1.0119180127778502;-1.7192060338035757;-0.7838124428972367;-1.242242415989881;0.11574376016949907;-1.3602145349257184
20;0.0;2.72203695530845;0.3130883764279219;-1.2559013168122215;-2.0114196685678887;-0.9717453393549877;-1.2745071816133087;-0.07458068856881131;-1.8164819992813714
21;0.0;6.212732651509637;2.360161749666949;0.10557251856931739;-0.11015131148772282;1.189178374620935;1.2715361572679305;2.6975215083812913;0.4389233579365912
22;0.0;6.131793129050036;3.2178503120181943;0.18317746894079026;0.10407949895260658;1.5781996888678325;1.3403075185359927;2.7010020962984016;0.460374720868696
23;0.0;1.3749539410107317;-0.40262799140717215;-1.6928500608708723;-2.454878903876107;-1.7362882026771316;-2.4110042771075952;-1.203724210486086;-2.7067445678210285
24;0.0;7.603793523694114;3.7941904711414893;0.7602968013118407;0.8789704291181072;2.3080930489714913;2.191141520024733;3.809370414322034;1.4462254603231444
25;0.0;2.6812003349660167;-0.7329361719172409;-1.3739230561354765;-2.206026895301317;-1.6019070021398987;-1.9040214168581668;-0.34850646152002357;-1.9816692133556462
26;0.0;4.144090463235574;0.6974196411393424;-0.8052940724999896;-1.5459238214779207;-0.42704064532109565;-0.4808554049848637;0.9715240870499111;-0.9038526594010282
27;0.0;2.868510588813762;-0.8739914961174619;-1.4818470781757278;-2.4304576944233736;-1.7224801719500122;-1.8977148991176;-0.31735509886812235;-2.084091625755053
28;0.0;3.1716505114053812;-0.23269667442380051;-1.134689415083006;-1.9962725195446889;-1.155421445917007;-1.2739051610674699;0.1941274511961715;-1.4557296211981563
29;0.0;3.4545623222583868;0.36103691693537904;-0.9044673055291447;-1.6750938152383257;-0.7603494871254335;-1.0122400963954499;0.501515258905159;-1.0742276650729763
