;0;1;2;3;4;5;6;7;8
0;1.0;1.0000000000000002;0.9999999999999999;0.9694666678579743;0.9566801981455807;0.9703596195619474;0.954675242566817;0.9681726683417644;0.9516939075112539
1;1.0;0.9999999999999999;0.9999999999999998;0.9678937133541815;0.9569238135773506;0.9700836343096647;0.9534782875192811;0.9660912012028738;0.946723571325334
2;1.0;0.9999999999999999;0.9999999999999999;0.9666339448965972;0.955065088079445;0.9697360051639743;0.954380554131077;0.9656544370761372;0.9448255875952721
3;1.0;0.9999999999999998;1.0;0.966445615812417;0.9549928847969613;0.9688576512321869;0.9518466435912142;0.9647801517258855;0.9445967574779193
4;1.0;0.9999999999999999;0.9999999999999999;0.9667720700324842;0.9570845441772647;0.9698100021193701;0.9526957327737289;0.9649124677740896;0.9435660145168963
5;1.0;1.0;1.0;0.96802014220062;0.9564865984364654;0.970263893072101;0.954759661587719;0.9665734516541533;0.947427017434136
6;1.0;0.9999999999999999;1.0;0.9655434191835134;0.95278016898694;0.967649300642442;0.9502172480771666;0.9645638905776619;0.9448714709288061
7;1.0;1.0;0.9999999999999999;0.9674211232159716;0.9569002074554754;0.9699365019985793;0.9533958089406648;0.9655187473932195;0.9452409739547758
8;1.0;1.0;1.0;0.9672398846080456;0.9575183505725696;0.9700263666585796;0.9526308535769055;0.964991118952537;0.944423411647908
9;1.0;0.9999999999999999;1.0;0.9667441299240148;0.9556974734911298;0.9695053158904396;0.9530136896767256;0.9649636536912943;0.9444475774263857
10;1.0;1.0000000000000002;0.9999999999999999;0.9679446405236883;0.9565787734152192;0.9702766959241131;0.9543654356410999;0.9664332674540433;0.9473441819113291
11;1.0;0.9999999999999999;0.9999999999999999;0.9680033907914579;0.9568406720850805;0.9693420586017416;0.9512691107206144;0.9656652859692455;0.9475558818553921
12;1.0;0.9999999999999998;1.0;0.9667938743751737;0.9541416120761659;0.9675696437568047;0.9487337352212196;0.9643643195416249;0.946381953128208
13;1.0;1.0000000000000002;0.9999999999999999;0.9647463845353805;0.9514998087353236;0.9673633067286705;0.9509880196324457;0.9636925908427575;0.9426504956484719
14;1.0;1.0000000000000002;0.9999999999999999;0.968992379741036;0.9578218510417736;0.9709566412733012;0.9552721615724684;0.9673550409158604;0.9490738895493199
15;1.0;1.0;0.9999999999999998;0.9639838178325053;0.9529514299771285;0.9670154072899808;0.9481713257396447;0.9616220083897091;0.939225118499093
16;1.0;0.9999999999999999;1.0000000000000002;0.967871140802921;0.9564040619050045;0.9705653855173517;0.9555894434796396;0.9668772521688713;0.9471951776209823
17;1.0;1.0;1.0000000000000002;0.9681870285228097;0.9559340041089661;0.9698840210411565;0.9538513053447066;0.9668562007987206;0.9486515054944672
18;1.0;0.9999999999999998;1.0;0.9700090150112285;0.9592010809782049;0.9721113208394763;0.9575782169774243;0.9686650656279959;0.9506708614192503
19;1.0;1.0;0.9999999999999999;0.9690862590377921;0.955796194902075;0.9702401518606943;0.9551902087868278;0.9683997932895945;0.9515451139022145
20;1.0;0.9999999999999999;1.0;0.9667773444978602;0.9541242413938141;0.9687695476280477;0.9524424188545677;0.9657271082127272;0.9464128241052132
21;1.0;1.0;1.0;0.9695975724403589;0.9584006838461906;0.9713195849266485;0.9558501179053001;0.9677835779192521;0.9502526898706923
22;1.0;0.9999999999999997;0.9999999999999999;0.968303677904996;0.9553295066072369;0.9694742292203626;0.9536631212258669;0.9668248430763996;0.9494349609001
23;1.0;0.9999999999999999;1.0;0.9672976474937541;0.9552296197764506;0.9691824243036958;0.9525658712212223;0.9661160880507714;0.9471690178197134
24;1.0;0.9999999999999999;0.9999999999999999;0.9692107206722281;0.9585871335074584;0.9710246067367492;0.9549590464456127;0.9669272505110404;0.9490392820935705
25;1.0;1.0000000000000002;1.0;0.9667845733778965;0.9551599953140866;0.9688982742379908;0.9515523579512527;0.965018247144816;0.9454716926921737
26;1.0;1.0;0.9999999999999999;0.967938094924422;0.9550532446995571;0.9700944337098582;0.9554411504606376;0.9673447639184922;0.948777367490553
27;1.0;1.0;1.0;0.9675825080661815;0.9561170555503972;0.9699293632505576;0.9536941623491053;0.9661612499088893;0.9469846760596927
28;1.0;0.9999999999999999;1.0;0.9694331942440306;0.9573967270545259;0.9710101760504776;0.9557044618051042;0.9682894744874865;0.951058233766433
29;1.0;1.0000000000000002;1.0;0.9702951976131905;0.9579567437888048;0.9710139182550702;0.9552436934262345;0.9687886862924646;0.952980238767562
